especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
DIA_US,1999-06-29,106.594,108,106.328,107.625,308300,930625200
DIA_US,1999-06-30,107.812,110.25,107.25,109.375,1151100,930711600
DIA_US,1999-07-01,109.844,111,109.062,110.719,1408100,930798000
DIA_US,1999-07-02,110.812,111.75,110.625,111.656,393900,930884400
DIA_US,1999-07-06,111.688,112.5,111.266,111.406,548000,931230000
DIA_US,1999-07-07,111.25,111.844,110.812,111.562,563100,931316400
DIA_US,1999-07-08,111.094,112.25,111,111.156,430000,931402800
DIA_US,1999-07-09,111.719,112.094,111.406,112.062,321300,931489200
DIA_US,1999-07-12,112.438,112.594,111.594,111.844,414200,931748400
DIA_US,1999-07-13,111.094,112.234,110.812,111.906,341900,931834800
DIA_US,1999-07-14,112.312,112.312,111.25,111.656,354100,931921200
DIA_US,1999-07-15,112.312,112.344,111.469,111.703,287100,932007600
DIA_US,1999-07-16,111.938,112.188,111.438,112.031,226300,932094000
DIA_US,1999-07-19,112.375,112.625,111.688,111.766,290700,932353200
DIA_US,1999-07-20,111.281,111.812,109.5,109.656,816500,932439600
DIA_US,1999-07-21,109.844,110.594,109.344,109.938,534900,932526000
DIA_US,1999-07-22,109.781,110.469,108.688,109.438,1008500,932612400
DIA_US,1999-07-23,110,110.094,108.625,109.062,541700,932698800
DIA_US,1999-07-26,108.719,109.234,108.344,108.438,377600,932958000
DIA_US,1999-07-27,109.312,110.234,108.906,109.625,1080200,933044400
DIA_US,1999-07-28,109.625,110.25,109.312,109.438,459100,933130800
DIA_US,1999-07-29,108.438,108.594,106.938,107.781,1194700,933217200
DIA_US,1999-07-30,107.938,108.234,106.312,106.344,788700,933303600
DIA_US,1999-08-02,106.375,107.906,106.031,106.562,673700,933562800
DIA_US,1999-08-03,107.125,107.25,105.859,106.719,1141400,933649200
DIA_US,1999-08-04,107.156,108.109,106.5,106.656,1571300,933735600
DIA_US,1999-08-05,107,108.344,105.5,108.344,1613300,933822000
DIA_US,1999-08-06,107.5,108.25,106.5,107.094,800600,933908400
DIA_US,1999-08-09,107.188,107.562,106.75,107.125,634100,934167600
DIA_US,1999-08-10,107,107.156,105.281,106.75,2335100,934254000
DIA_US,1999-08-11,107.375,108.094,106.531,108,716300,934340400
DIA_US,1999-08-12,108.25,109.125,107.875,107.906,595100,934426800
DIA_US,1999-08-13,109.219,110,109.016,110,567200,934513200
DIA_US,1999-08-16,110,110.688,109.641,110.656,663300,934772400
DIA_US,1999-08-17,111.656,111.719,110.188,111.25,625600,934858800
DIA_US,1999-08-18,110.844,111.5,109.812,109.891,776200,934945200
DIA_US,1999-08-19,109.031,110.188,109.016,109.75,732600,935031600
DIA_US,1999-08-20,109.875,111.188,109.75,111.156,688300,935118000
DIA_US,1999-08-23,111.719,113.312,111.516,113.297,1016900,935377200
DIA_US,1999-08-24,112.781,113.75,111.781,112.938,1476300,935463600
DIA_US,1999-08-25,113.188,113.625,112.016,113.625,864200,935550000
DIA_US,1999-08-26,113.156,113.281,111.969,112.062,749500,935636400
DIA_US,1999-08-27,112.406,112.406,110.891,111,656000,935722800
DIA_US,1999-08-30,111.156,111.281,108.938,109.062,789600,935982000
DIA_US,1999-08-31,109.156,109.969,107.781,108.25,1038800,936068400
DIA_US,1999-09-01,108.938,109.562,108.531,109.562,1136500,936154800
DIA_US,1999-09-02,108.062,108.75,107.25,108.406,1046499,936241200
DIA_US,1999-09-03,110.406,111.312,110,111.312,709500,936327600
DIA_US,1999-09-07,110.875,111.188,110.125,110.25,423700,936673200
DIA_US,1999-09-08,109.75,111.25,109.594,110.312,772200,936759600
DIA_US,1999-09-09,110.438,111.031,109.75,110.562,554800,936846000
DIA_US,1999-09-10,111.812,111.875,110.25,110.312,660100,936932400
DIA_US,1999-09-13,110.031,110.5,109.844,110.312,518700,937191600
DIA_US,1999-09-14,109.875,109.875,109,109.344,806700,937278000
DIA_US,1999-09-15,110.25,110.281,107.844,107.875,1055000,937364400
DIA_US,1999-09-16,108.281,108.281,106.375,107.531,1439300,937450800
DIA_US,1999-09-17,108.312,108.625,107.844,108.375,580400,937537200
DIA_US,1999-09-20,108.469,108.469,107.875,108.031,341300,937796400
DIA_US,1999-09-21,107.094,107.312,105.531,105.844,1491900,937882800
DIA_US,1999-09-22,106.125,106.125,104.891,105.141,1561300,937969200
DIA_US,1999-09-23,105.969,106,102.641,102.688,2152200,938055600
DIA_US,1999-09-24,102.391,103.484,101.438,102.641,1745100,938142000
DIA_US,1999-09-27,103.719,104.125,102.938,103.094,1184200,938401200
DIA_US,1999-09-28,102.5,103.25,100.75,102.75,2126400,938487600
DIA_US,1999-09-29,102.75,103.438,101.875,102,1055300,938574000
DIA_US,1999-09-30,102.781,104.125,102.312,103.625,1157000,938660400
DIA_US,1999-10-01,102.547,103.156,101.781,102.594,1263800,938746800
DIA_US,1999-10-04,103.375,104.406,103.25,104.406,655500,939006000
DIA_US,1999-10-05,104.328,105.188,102.656,104.016,2400000,939092400
DIA_US,1999-10-06,104.438,105.906,104.25,105.875,856900,939178800
DIA_US,1999-10-07,106.062,106.062,105.125,105.266,529900,939265200
DIA_US,1999-10-08,105.406,106.594,104.969,106.594,924000,939351600
DIA_US,1999-10-11,106.375,107.125,106.203,106.375,209600,939610800
DIA_US,1999-10-12,106.281,106.281,104.188,104.219,1083900,939697200
DIA_US,1999-10-13,103.75,104.438,102,102.062,1821400,939783600
DIA_US,1999-10-14,102.406,103.5,101.219,102.625,1619400,939870000
DIA_US,1999-10-15,100.938,101.656,99.875,100,2300500,939956400
DIA_US,1999-10-18,100.219,101.375,99.5625,101.125,2019900,940215600
DIA_US,1999-10-19,102.469,103.344,101.75,102.188,1207500,940302000
DIA_US,1999-10-20,103,104.062,102.5,103.719,1329300,940388400
DIA_US,1999-10-21,102.125,103.438,101.688,103.438,993200,940474800
DIA_US,1999-10-22,104.094,105.344,103.812,104.5,1149700,940561200
DIA_US,1999-10-25,103.688,104.188,103.156,103.375,619500,940820400
DIA_US,1999-10-26,103.938,104.188,102.688,102.688,1208500,940906800
DIA_US,1999-10-27,103.312,104.344,102.781,104.25,791800,940993200
DIA_US,1999-10-28,106.062,106.625,105.562,106.562,1030400,941079600
DIA_US,1999-10-29,107.438,108,106.875,107.562,2217100,941166000
DIA_US,1999-11-01,107.5,107.625,106.5,106.5,559800,941425200
DIA_US,1999-11-02,106.969,107.688,105.656,105.688,975300,941511600
DIA_US,1999-11-03,106.812,106.812,105.75,106.219,1025500,941598000
DIA_US,1999-11-04,107.031,107.438,106.094,106.625,578600,941684400
DIA_US,1999-11-05,107.969,108.344,106.938,107.531,1139100,941770800
DIA_US,1999-11-08,106.375,107.562,106.375,107.375,628600,942030000
DIA_US,1999-11-09,107.875,107.875,106,106.312,668000,942116400
DIA_US,1999-11-10,105.594,106.844,105.406,106,825600,942202800
DIA_US,1999-11-11,106.25,106.625,105.562,106.094,727400,942289200
DIA_US,1999-11-12,106.969,108.062,105.531,108.062,818200,942375600
DIA_US,1999-11-15,107.906,108.234,107.281,107.812,573400,942634800
DIA_US,1999-11-16,108.438,109.984,107.625,109.922,1382000,942721200
DIA_US,1999-11-17,109.438,109.719,109,109.219,433900,942807600
DIA_US,1999-11-18,109.938,110.719,109.594,110.516,645300,942894000
DIA_US,1999-11-19,109.906,110.469,109.594,110.016,327800,942980400
DIA_US,1999-11-22,110,111.219,109.766,111.125,324000,943239600
DIA_US,1999-11-23,111.219,111.219,109.812,110.094,362000,943326000
DIA_US,1999-11-24,109.594,110.5,109.516,110.141,251600,943412400
DIA_US,1999-11-26,110.656,110.656,109.406,109.438,165100,943585200
DIA_US,1999-11-29,109.562,109.859,108.953,109.547,390700,943844400
DIA_US,1999-11-30,109.547,110.5,108.203,108.688,620000,943930800
DIA_US,1999-12-01,108.688,110.125,108.656,110.094,435500,944017200
DIA_US,1999-12-02,110.156,110.812,110.141,110.609,266100,944103600
DIA_US,1999-12-03,111.812,113.375,111.766,112.953,862700,944190000
DIA_US,1999-12-06,112.953,113.125,112.031,112.25,304000,944449200
DIA_US,1999-12-07,112.609,112.812,111.203,111.203,505300,944535600
DIA_US,1999-12-08,111.016,111.875,110.469,110.469,454800,944622000
DIA_US,1999-12-09,110.469,112.156,110.469,111.375,832800,944708400
DIA_US,1999-12-10,112.156,112.969,111.188,112.469,472000,944794800
DIA_US,1999-12-13,111.719,112.656,111.625,112.219,570900,945054000
DIA_US,1999-12-14,111.562,112.594,111.469,111.812,536300,945140400
DIA_US,1999-12-15,111.375,112.906,111.344,112.266,465700,945226800
DIA_US,1999-12-16,112.734,112.734,111.375,112.406,623500,945313200
DIA_US,1999-12-17,113.062,113.984,112.812,112.812,472700,945399600
DIA_US,1999-12-20,113.25,113.312,111.125,111.438,521700,945658800
DIA_US,1999-12-21,111.062,112.656,110.938,112.062,773700,945745200
DIA_US,1999-12-22,112.312,112.734,111.906,112.188,407800,945831600
DIA_US,1999-12-23,113,114.484,113,114.484,524600,945918000
DIA_US,1999-12-27,114.562,114.906,113.938,114.125,450400,946263600
DIA_US,1999-12-28,113.844,115.297,113.844,115.062,769600,946350000
DIA_US,1999-12-29,115.484,115.578,114.688,114.875,273900,946436400
DIA_US,1999-12-30,115.469,115.719,114.375,114.453,494700,946522800
DIA_US,1999-12-31,114.656,115.594,114.391,115.188,549000,946609200
DIA_US,2000-01-03,116.031,116.031,113,113.5,1278800,946868400
DIA_US,2000-01-04,112.281,112.969,109.766,109.766,1535700,946954800
DIA_US,2000-01-05,110,112.375,109.031,111.188,2007000,947041200
DIA_US,2000-01-06,111.406,113.172,111.188,111.75,2639500,947127600
DIA_US,2000-01-07,113.312,115.562,113.219,115.5,3767400,947214000
DIA_US,2000-01-10,116.812,116.812,115.438,116,762900,947473200
DIA_US,2000-01-11,115.156,116.75,115.016,115.141,1658700,947559600
DIA_US,2000-01-12,115.5,116.188,115.156,115.438,813300,947646000
DIA_US,2000-01-13,116.016,116.625,115.219,115.875,1192200,947732400
DIA_US,2000-01-14,117.469,117.5,116.125,117.5,1935500,947818800
DIA_US,2000-01-18,116.438,116.875,115.5,115.719,656500,948164400
DIA_US,2000-01-19,115.625,115.797,114.594,115.562,1003400,948250800
DIA_US,2000-01-20,115.938,115.969,112.656,113.734,887000,948337200
DIA_US,2000-01-21,114.188,114.188,112.312,112.812,783200,948423600
DIA_US,2000-01-24,113.25,113.625,109.062,110,2066100,948682800
DIA_US,2000-01-25,110.594,110.875,108.75,110.344,1728200,948769200
DIA_US,2000-01-26,110.219,111.375,110.125,110.469,1001400,948855600
DIA_US,2000-01-27,111.125,111.609,109.188,110.469,853900,948942000
DIA_US,2000-01-28,109.844,110.062,107.141,107.406,1253300,949028400
DIA_US,2000-01-31,107.141,109.625,107,109.5,996600,949287600
DIA_US,2000-02-01,109.562,110.719,109.031,110.281,786500,949374000
DIA_US,2000-02-02,110.375,111.188,109.656,109.688,618100,949460400
DIA_US,2000-02-03,110.625,110.656,108.219,110.5,863300,949546800
DIA_US,2000-02-04,110.438,110.969,109.344,109.75,474000,949633200
DIA_US,2000-02-07,109.156,109.469,108.375,108.75,718900,949892400
DIA_US,2000-02-08,109.906,110.344,109.125,109.312,993100,949978800
DIA_US,2000-02-09,109.375,109.375,106.781,106.906,819900,950065200
DIA_US,2000-02-10,107.266,107.594,106.016,107,1263500,950151600
DIA_US,2000-02-11,106.562,106.562,103.625,104.5,2148400,950238000
DIA_US,2000-02-14,105,105.594,104.562,105.5,1300800,950497200
DIA_US,2000-02-15,105.594,107.875,105.016,107.438,1360000,950583600
DIA_US,2000-02-16,106.875,107.688,105.75,105.812,725800,950670000
DIA_US,2000-02-17,106.781,106.859,104.656,104.781,1164100,950756400
DIA_US,2000-02-18,105,105,102,102.25,1526700,950842800
DIA_US,2000-02-22,102.875,103.469,101,102.812,1518800,951188400
DIA_US,2000-02-23,102.969,103.5,101.625,102.25,1558900,951274800
DIA_US,2000-02-24,102.562,102.688,99.5625,102,4518700,951361200
DIA_US,2000-02-25,100.594,101.469,98.1875,98.5625,3316900,951447600
DIA_US,2000-02-28,99.1875,101.625,98.25,100.141,3068300,951706800
DIA_US,2000-02-29,101.188,102.125,100.438,101.562,1205000,951793200
DIA_US,2000-03-01,102.781,102.781,100.688,101.625,1136200,951879600
DIA_US,2000-03-02,101.469,102.25,101,101.688,576000,951966000
DIA_US,2000-03-03,103.344,104.547,103,103.875,1678200,952052400
DIA_US,2000-03-06,103.812,103.984,101.141,101.719,1220500,952311600
DIA_US,2000-03-07,101.469,101.531,97.5312,98,3745500,952398000
DIA_US,2000-03-08,98.75,99.375,97.1562,98.4688,2618900,952484400
DIA_US,2000-03-09,98.8438,100.438,97.3125,100.328,1715100,952570800
DIA_US,2000-03-10,99.9062,101.062,98.9688,99.5625,1352600,952657200
DIA_US,2000-03-13,96.8438,100.188,96.8438,99.625,1506500,952916400
DIA_US,2000-03-14,100.312,100.688,98,98.4688,854300,953002800
DIA_US,2000-03-15,98.625,101.984,97.6562,101.625,2040200,953089200
DIA_US,2000-03-16,102.562,106.875,102.406,106.781,4857700,953175600
DIA_US,2000-03-17,106,107.719,105.672,106.125,3710500,953262000
DIA_US,2000-03-20,106.281,107.344,105.891,106.812,1812000,953521200
DIA_US,2000-03-21,106.562,109.188,105.938,109.125,2310300,953607600
DIA_US,2000-03-22,109.156,109.25,107.812,108.578,2434800,953694000
DIA_US,2000-03-23,108.375,111.5,108.25,111.125,1894400,953780400
DIA_US,2000-03-24,110.531,112.469,110.281,111.125,1903400,953866800
DIA_US,2000-03-27,111.344,111.906,109.688,109.812,1431300,954126000
DIA_US,2000-03-28,109.125,110.984,109.125,109.375,1575100,954212400
DIA_US,2000-03-29,109.844,111.219,108.938,110.75,1426600,954298800
DIA_US,2000-03-30,109.875,111.5,108.875,110.062,3573300,954385200
DIA_US,2000-03-31,110.797,111.25,109.062,109.438,1103400,954471600
DIA_US,2000-04-03,109.312,112.688,109.125,112.688,1411100,954730800
DIA_US,2000-04-04,112.562,114.344,106.344,111.688,6635600,954817200
DIA_US,2000-04-05,110.312,112.312,109.891,110.375,3339400,954903600
DIA_US,2000-04-06,111.375,112.219,110.375,111.422,2279700,954990000
DIA_US,2000-04-07,111.969,111.984,110.562,110.906,1027100,955076400
DIA_US,2000-04-10,111.219,112.984,110.906,112.062,1833500,955335600
DIA_US,2000-04-11,112.25,113.734,110.844,113.25,3624800,955422000
DIA_US,2000-04-12,113.875,114.531,110.5,110.516,3620700,955508400
DIA_US,2000-04-13,111.359,111.562,108.75,109.031,4333100,955594800
DIA_US,2000-04-14,107.438,108.25,101.516,102.516,4518600,955681200
DIA_US,2000-04-17,102.875,106.031,102.25,106,5978400,955940400
DIA_US,2000-04-18,106.469,107.781,105.891,107.062,1576900,956026800
DIA_US,2000-04-19,107.438,108.062,106.328,106.812,1536500,956113200
DIA_US,2000-04-20,107.062,108.781,106.844,108.781,1886300,956199600
DIA_US,2000-04-24,107,109.25,106.75,108.875,1714200,956545200
DIA_US,2000-04-25,109.719,111.625,108.781,111.281,2798800,956631600
DIA_US,2000-04-26,111.562,111.562,108.938,109,2051700,956718000
DIA_US,2000-04-27,107.094,109.5,107.094,108.375,1656700,956804400
DIA_US,2000-04-28,109.375,109.5,107,107.562,1166000,956890800
DIA_US,2000-05-01,107.969,109.344,107.156,108.125,1385800,957150000
DIA_US,2000-05-02,107.5,108.234,106.812,107.062,705000,957236400
DIA_US,2000-05-03,106.516,106.719,103.75,104.812,2333500,957322800
DIA_US,2000-05-04,105.281,105.281,103.781,104.312,1154900,957409200
DIA_US,2000-05-05,103.312,105.891,103.312,105.844,1352100,957495600
DIA_US,2000-05-08,105.266,106.375,105,105.938,665500,957754800
DIA_US,2000-05-09,106.062,106.938,105,105.375,1194600,957841200
DIA_US,2000-05-10,104.531,105.094,102.625,103.312,1832600,957927600
DIA_US,2000-05-11,104,105.906,103.875,105.75,1342700,958014000
DIA_US,2000-05-12,106,106.781,105.75,106.25,999400,958100400
DIA_US,2000-05-15,106.469,108.25,106.062,108.203,721400,958359600
DIA_US,2000-05-16,108.875,109.781,108.188,109.312,1155300,958446000
DIA_US,2000-05-17,108.312,108.688,107.562,107.75,896000,958532400
DIA_US,2000-05-18,108.016,108.812,107.406,107.438,931300,958618800
DIA_US,2000-05-19,106.562,107.031,105.516,106.562,1394200,958705200
DIA_US,2000-05-22,106.125,106.344,103.625,105.531,1233400,958964400
DIA_US,2000-05-23,105.594,105.688,104.016,104.438,715700,959050800
DIA_US,2000-05-24,104.734,105.688,103.469,105.438,1256700,959137200
DIA_US,2000-05-25,105.719,105.812,102.562,103.5,1199600,959223600
DIA_US,2000-05-26,103.469,103.984,102.531,103.125,918800,959310000
DIA_US,2000-05-30,104.125,105.5,103.531,105.438,822500,959655600
DIA_US,2000-05-31,105.031,106.094,105,105.312,476100,959742000
DIA_US,2000-06-01,105.984,107,105.344,106.5,791900,959828400
DIA_US,2000-06-02,108.75,108.969,107.516,107.516,751000,959914800
DIA_US,2000-06-05,107.375,108.734,107.375,108.25,750600,960174000
DIA_US,2000-06-06,107.5,107.984,107.062,107.641,392700,960260400
DIA_US,2000-06-07,107.375,108.688,107.031,108.344,895300,960346800
DIA_US,2000-06-08,107.719,107.719,106.375,106.781,847900,960433200
DIA_US,2000-06-09,107.719,107.719,105.891,106.266,818500,960519600
DIA_US,2000-06-12,106.641,106.688,105.656,105.719,429700,960778800
DIA_US,2000-06-13,105.188,106.703,104.875,106.5,954000,960865200
DIA_US,2000-06-14,106.922,107.484,106.406,107.25,614900,960951600
DIA_US,2000-06-15,107.125,107.75,106.641,106.844,647700,961038000
DIA_US,2000-06-16,107.047,107.156,104.516,104.516,3000700,961124400
DIA_US,2000-06-19,104.766,106.062,104.328,105.594,930300,961383600
DIA_US,2000-06-20,105.406,105.438,104.062,104.75,1360800,961470000
DIA_US,2000-06-21,104.312,105.25,104.141,104.938,599800,961556400
DIA_US,2000-06-22,104.594,105.031,103.375,104,888200,961642800
DIA_US,2000-06-23,104.219,104.984,103.781,104.438,726800,961729200
DIA_US,2000-06-26,104.938,105.969,104.719,105.969,1014800,961988400
DIA_US,2000-06-27,105.656,106.25,105.094,105.375,415600,962074800
DIA_US,2000-06-28,105.75,106.453,105.078,105.375,516900,962161200
DIA_US,2000-06-29,104.609,105.312,103.625,104.25,444300,962247600
DIA_US,2000-06-30,103.547,104.5,103.344,104.375,655200,962334000
DIA_US,2000-07-03,104.75,105.969,104.344,105.969,267700,962593200
DIA_US,2000-07-05,105.359,105.875,104.641,105,785200,962766000
DIA_US,2000-07-06,105.344,105.453,104.062,105.094,330700,962852400
DIA_US,2000-07-07,105.562,106.75,105.156,106.328,634500,962938800
DIA_US,2000-07-10,106.062,107.219,106.062,106.5,387500,963198000
DIA_US,2000-07-11,106.469,108.234,106.281,107.25,1001400,963284400
DIA_US,2000-07-12,108.156,108.594,107.547,107.812,977100,963370800
DIA_US,2000-07-13,108.531,108.688,107.625,108,1176200,963457200
DIA_US,2000-07-14,108.188,108.438,107.625,108.25,551300,963543600
DIA_US,2000-07-17,107.875,108.688,107.562,108,690600,963802800
DIA_US,2000-07-18,107.562,108,107.031,107.625,347600,963889200
DIA_US,2000-07-19,107.562,108.156,106.938,107.188,764300,963975600
DIA_US,2000-07-20,107.812,109.094,107.812,109.094,657900,964062000
DIA_US,2000-07-21,108.016,108.344,107,107,471000,964148400
DIA_US,2000-07-24,107.375,107.75,106.688,106.812,414300,964407600
DIA_US,2000-07-25,107.344,107.5,106.688,106.781,275600,964494000
DIA_US,2000-07-26,106.531,106.75,105.391,105.5,406500,964580400
DIA_US,2000-07-27,105.578,106.484,105.156,106.031,804400,964666800
DIA_US,2000-07-28,106.266,106.5,104.531,105,523100,964753200
DIA_US,2000-07-31,105.438,106,104.875,105,352300,965012400
DIA_US,2000-08-01,105.531,106.312,105.047,106,385600,965098800
DIA_US,2000-08-02,105.906,107.25,105.875,107,724600,965185200
DIA_US,2000-08-03,106.094,107.484,106.047,106.938,658400,965271600
DIA_US,2000-08-04,107.125,107.734,106.641,107.5,880100,965358000
DIA_US,2000-08-07,107.781,109.031,107.359,108.625,1176900,965617200
DIA_US,2000-08-08,108.562,109.969,108.344,109.656,807200,965703600
DIA_US,2000-08-09,109.406,109.797,108.906,109.125,1227000,965790000
DIA_US,2000-08-10,109.016,109.594,108.844,109.219,429800,965876400
DIA_US,2000-08-11,109.219,110.781,109.156,110.344,1093800,965962800
DIA_US,2000-08-14,110.281,111.969,110.094,111.719,1212700,966222000
DIA_US,2000-08-15,111.484,111.5,110.625,110.938,1258400,966308400
DIA_US,2000-08-16,111.031,111.312,109.766,111.062,1050000,966394800
DIA_US,2000-08-17,110.016,111.109,110.016,110.844,590600,966481200
DIA_US,2000-08-18,110.938,110.938,109.969,110.438,349000,966567600
DIA_US,2000-08-21,110.938,111.125,110.219,111.125,755100,966826800
DIA_US,2000-08-22,111.078,112,111,111.547,1054000,966913200
DIA_US,2000-08-23,111.188,111.875,110.656,111.5,602900,966999600
DIA_US,2000-08-24,111.406,112.125,111.156,112.031,408400,967086000
DIA_US,2000-08-25,111.875,112.25,111.531,112.234,134900,967172400
DIA_US,2000-08-28,112.234,113.328,112.078,112.688,531700,967431600
DIA_US,2000-08-29,112.438,112.625,112,112.531,327200,967518000
DIA_US,2000-08-30,111.688,112.25,110.938,111.156,357300,967604400
DIA_US,2000-08-31,111.5,113.234,111.438,112.469,889600,967690800
DIA_US,2000-09-01,112.938,113.25,112.328,112.531,302000,967777200
DIA_US,2000-09-05,111.938,113.125,111.812,112.859,375700,968122800
DIA_US,2000-09-06,113.031,114.094,113.031,113.188,715300,968209200
DIA_US,2000-09-07,112.781,113.25,112.266,112.781,650600,968295600
DIA_US,2000-09-08,112.266,112.781,111.891,112.094,419300,968382000
DIA_US,2000-09-11,111.969,113,111.406,112.125,765600,968641200
DIA_US,2000-09-12,111.938,113.062,111.156,112.906,617600,968727600
DIA_US,2000-09-13,112.188,112.5,111.578,112.062,353400,968814000
DIA_US,2000-09-14,112.188,112.469,110.719,111.016,663000,968900400
DIA_US,2000-09-15,110.781,111,108.969,109,460400,968986800
DIA_US,2000-09-18,109.438,109.469,107.859,108.25,1033800,969246000
DIA_US,2000-09-19,108.438,108.438,107.594,107.969,714100,969332400
DIA_US,2000-09-20,108,108.375,105.531,106.938,3727200,969418800
DIA_US,2000-09-21,106.562,108,106.25,106.25,1943500,969505200
DIA_US,2000-09-22,106.188,108.875,106,108.75,1539300,969591600
DIA_US,2000-09-25,108.625,108.969,107.781,108.094,552100,969850800
DIA_US,2000-09-26,107.75,107.906,106.156,106.156,711500,969937200
DIA_US,2000-09-27,106.875,106.906,105.781,106.516,612500,970023600
DIA_US,2000-09-28,106.391,108.625,106.328,108.344,1042400,970110000
DIA_US,2000-09-29,107.938,108.125,106.625,106.625,780400,970196400
DIA_US,2000-10-02,106.984,107.359,106.344,107.094,481400,970455600
DIA_US,2000-10-03,107.406,108.781,107,107.031,2242400,970542000
DIA_US,2000-10-04,107.562,108.625,107.156,107.891,1312100,970628400
DIA_US,2000-10-05,107.953,108.562,107.188,107.469,652100,970714800
